


                               Node( 53)                                           Node(107)                                           Node(136)                                           Node(278)                                           Node(408)                                           Node(593)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
      1.001     -1.500   .2117   20.000   .573E-24   .000E+00        -.438   .3145   20.000   .480E+00   .000E+00       -1.507   .2114   20.000   .412E-06   .000E+00       -1.468   .2131   20.000   .214E-01   .000E+00       -1.500   .2117   20.000   .416E-15   .000E+00        -.828   .2581   20.000   .910E-01   .000E+00
      1.002     -1.500   .2117   20.000   .580E-24   .000E+00        -.438   .3145   20.000   .480E+00   .000E+00       -1.507   .2114   20.000   .416E-06   .000E+00       -1.467   .2131   20.000   .215E-01   .000E+00       -1.500   .2117   20.000   .421E-15   .000E+00        -.827   .2581   20.000   .911E-01   .000E+00
      1.002     -1.500   .2117   20.000   .588E-24   .000E+00        -.438   .3145   20.000   .480E+00   .000E+00       -1.507   .2114   20.000   .421E-06   .000E+00       -1.467   .2131   20.000   .215E-01   .000E+00       -1.500   .2117   20.000   .426E-15   .000E+00        -.827   .2582   20.000   .913E-01   .000E+00
      1.003     -1.500   .2117   20.000   .600E-24   .000E+00        -.438   .3145   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .428E-06   .000E+00       -1.466   .2132   20.000   .216E-01   .000E+00       -1.500   .2117   20.000   .433E-15   .000E+00        -.826   .2583   20.000   .916E-01   .000E+00
      1.004     -1.500   .2117   20.000   .615E-24   .000E+00        -.438   .3145   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .438E-06   .000E+00       -1.465   .2132   20.000   .217E-01   .000E+00       -1.500   .2117   20.000   .443E-15   .000E+00        -.825   .2583   20.000   .919E-01   .000E+00
      1.006     -1.500   .2117   20.000   .636E-24   .000E+00        -.438   .3145   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .450E-06   .000E+00       -1.464   .2133   20.000   .219E-01   .000E+00       -1.500   .2117   20.000   .456E-15   .000E+00        -.824   .2585   20.000   .923E-01   .000E+00
      1.007     -1.500   .2117   20.000   .665E-24   .000E+00        -.438   .3145   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .467E-06   .000E+00       -1.463   .2133   20.000   .221E-01   .000E+00       -1.500   .2117   20.000   .473E-15   .000E+00        -.822   .2586   20.000   .928E-01   .000E+00
      1.010     -1.500   .2117   20.000   .705E-24   .000E+00        -.439   .3143   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .489E-06   .000E+00       -1.461   .2134   20.000   .224E-01   .000E+00       -1.500   .2117   20.000   .496E-15   .000E+00        -.820   .2588   20.000   .935E-01   .000E+00
      1.013     -1.500   .2117   20.000   .763E-24   .000E+00        -.440   .3140   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .520E-06   .000E+00       -1.458   .2135   20.000   .228E-01   .000E+00       -1.500   .2117   20.000   .528E-15   .000E+00        -.818   .2591   20.000   .944E-01   .000E+00
      1.017     -1.500   .2117   20.000   .846E-24   .000E+00        -.443   .3135   20.000   .481E+00   .000E+00       -1.507   .2114   20.000   .563E-06   .000E+00       -1.455   .2137   20.000   .232E-01   .000E+00       -1.500   .2117   20.000   .572E-15   .000E+00        -.815   .2594   20.000   .956E-01   .000E+00
      1.022     -1.500   .2117   20.000   .975E-24   .000E+00        -.447   .3127   20.000   .481E+00   .000E+00       -1.506   .2114   20.000   .623E-06   .000E+00       -1.451   .2139   20.000   .239E-01   .000E+00       -1.500   .2117   20.000   .635E-15   .000E+00        -.810   .2599   20.000   .971E-01   .000E+00
      1.029     -1.500   .2117   20.000   .118E-23   .000E+00        -.453   .3114   20.000   .480E+00   .000E+00       -1.506   .2114   20.000   .710E-06   .000E+00       -1.446   .2141   20.000   .247E-01   .000E+00       -1.500   .2117   20.000   .727E-15   .000E+00        -.805   .2604   20.000   .991E-01   .000E+00
      1.037     -1.500   .2117   20.000   .153E-23   .000E+00        -.461   .3098   20.000   .479E+00   .000E+00       -1.506   .2114   20.000   .838E-06   .000E+00       -1.440   .2145   20.000   .257E-01   .000E+00       -1.500   .2117   20.000   .864E-15   .000E+00        -.798   .2611   20.000   .102E+00   .000E+00
      1.048     -1.500   .2117   20.000   .219E-23   .000E+00        -.472   .3076   20.000   .477E+00   .000E+00       -1.505   .2114   20.000   .104E-05   .000E+00       -1.431   .2149   20.000   .272E-01   .000E+00       -1.500   .2117   20.000   .108E-14   .000E+00        -.790   .2620   20.000   .105E+00   .000E+00
      1.063     -1.500   .2117   20.000   .357E-23   .000E+00        -.486   .3052   20.000   .475E+00   .000E+00       -1.505   .2115   20.000   .136E-05   .000E+00       -1.421   .2155   20.000   .291E-01   .000E+00       -1.500   .2117   20.000   .144E-14   .000E+00        -.780   .2630   20.000   .109E+00   .000E+00
      1.082     -1.500   .2117   20.000   .686E-23   .000E+00        -.502   .3022   20.000   .472E+00   .000E+00       -1.503   .2115   20.000   .192E-05   .000E+00       -1.407   .2162   20.000   .316E-01   .000E+00       -1.500   .2117   20.000   .210E-14   .000E+00        -.770   .2641   20.000   .114E+00   .000E+00
      1.107     -1.500   .2117   20.000   .161E-22   .000E+00        -.522   .2987   20.000   .470E+00   .000E+00       -1.502   .2116   20.000   .294E-05   .000E+00       -1.391   .2171   20.000   .349E-01   .000E+00       -1.500   .2117   20.000   .337E-14   .000E+00        -.760   .2654   20.000   .120E+00   .000E+00
      1.139     -1.500   .2117   20.000   .498E-22   .000E+00        -.546   .2947   20.000   .467E+00   .000E+00       -1.499   .2117   20.000   .502E-05   .000E+00       -1.371   .2181   20.000   .393E-01   .000E+00       -1.500   .2117   20.000   .628E-14   .000E+00        -.749   .2666   20.000   .127E+00   .000E+00
      1.179     -1.500   .2117   20.000   .185E-21   .000E+00        -.572   .2905   20.000   .464E+00   .000E+00       -1.495   .2119   20.000   .909E-05   .000E+00       -1.352   .2191   20.000   .444E-01   .000E+00       -1.500   .2117   20.000   .132E-13   .000E+00        -.742   .2675   20.000   .134E+00   .000E+00
      1.233     -1.500   .2117   20.000   .967E-21   .000E+00        -.603   .2856   20.000   .461E+00   .000E+00       -1.489   .2122   20.000   .182E-04   .000E+00       -1.334   .2201   20.000   .508E-01   .000E+00       -1.500   .2117   20.000   .347E-13   .000E+00        -.738   .2680   20.000   .141E+00   .000E+00
      1.300     -1.500   .2117   20.000   .626E-20   .000E+00        -.639   .2807   20.000   .458E+00   .000E+00       -1.479   .2126   20.000   .379E-04   .000E+00       -1.322   .2207   20.000   .578E-01   .000E+00       -1.500   .2117   20.000   .109E-12   .000E+00        -.739   .2679   20.000   .148E+00   .000E+00
      1.400     -1.500   .2117   20.000   .796E-19   .000E+00        -.684   .2743   20.000   .456E+00   .000E+00       -1.462   .2133   20.000   .897E-04   .000E+00       -1.320   .2209   20.000   .668E-01   .000E+00       -1.500   .2117   20.000   .547E-12   .000E+00        -.746   .2671   20.000   .156E+00   .000E+00
      1.500     -1.500   .2117   20.000   .555E-18   .000E+00        -.727   .2692   20.000   .455E+00   .000E+00       -1.445   .2142   20.000   .173E-03   .000E+00       -1.328   .2204   20.000   .742E-01   .000E+00       -1.500   .2117   20.000   .210E-11   .000E+00        -.755   .2659   20.000   .161E+00   .000E+00
      1.625     -1.500   .2117   20.000   .433E-17   .000E+00        -.774   .2635   20.000   .454E+00   .000E+00       -1.425   .2152   20.000   .325E-03   .000E+00       -1.349   .2193   20.000   .816E-01   .000E+00       -1.500   .2117   20.000   .912E-11   .000E+00        -.770   .2642   20.000   .166E+00   .000E+00
      1.813     -1.500   .2117   20.000   .546E-16   .000E+00        -.840   .2568   20.000   .456E+00   .000E+00       -1.399   .2166   20.000   .639E-03   .000E+00       -1.394   .2169   20.000   .905E-01   .000E+00       -1.500   .2117   20.000   .610E-10   .000E+00        -.793   .2617   20.000   .171E+00   .000E+00
      2.000     -1.500   .2117   20.000   .314E-15   .000E+00        -.901   .2508   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2142   20.000   .975E-01   .000E+00       -1.499   .2117   20.000   .264E-09   .000E+00        -.815   .2594   20.000   .174E+00   .000E+00
      2.000     -1.500   .2117   20.000   .314E-15   .000E+00        -.902   .2508   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2142   20.000   .975E-01   .000E+00       -1.499   .2117   20.000   .264E-09   .000E+00        -.815   .2594   20.000   .174E+00   .000E+00
      2.000     -1.500   .2117   20.000   .315E-15   .000E+00        -.902   .2508   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .975E-01   .000E+00       -1.499   .2117   20.000   .264E-09   .000E+00        -.815   .2594   20.000   .174E+00   .000E+00
      2.000     -1.500   .2117   20.000   .315E-15   .000E+00        -.902   .2508   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .264E-09   .000E+00        -.815   .2594   20.000   .174E+00   .000E+00
      2.001     -1.500   .2117   20.000   .315E-15   .000E+00        -.902   .2508   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .265E-09   .000E+00        -.815   .2594   20.000   .174E+00   .000E+00
      2.001     -1.500   .2117   20.000   .316E-15   .000E+00        -.902   .2508   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .265E-09   .000E+00        -.815   .2594   20.000   .174E+00   .000E+00
      2.001     -1.500   .2117   20.000   .316E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .265E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.001     -1.500   .2117   20.000   .317E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .265E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.001     -1.500   .2117   20.000   .317E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .266E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.002     -1.500   .2117   20.000   .318E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .266E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.002     -1.500   .2117   20.000   .318E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .267E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.002     -1.500   .2117   20.000   .319E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .267E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.002     -1.500   .2117   20.000   .320E-15   .000E+00        -.902   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .103E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .268E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.003     -1.500   .2117   20.000   .320E-15   .000E+00        -.903   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .104E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .268E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.003     -1.500   .2117   20.000   .321E-15   .000E+00        -.903   .2507   20.000   .458E+00   .000E+00       -1.377   .2178   20.000   .104E-02   .000E+00       -1.446   .2141   20.000   .976E-01   .000E+00       -1.499   .2117   20.000   .269E-09   .000E+00        -.815   .2593   20.000   .174E+00   .000E+00
      2.003     -1.500   .2117   20.000   .322E-15   .000E+00        -.903   .2507   20.000   .459E+00   .000E+00       -1.377   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .269E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.004     -1.500   .2117   20.000   .322E-15   .000E+00        -.903   .2507   20.000   .459E+00   .000E+00       -1.377   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .270E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.004     -1.500   .2117   20.000   .323E-15   .000E+00        -.903   .2507   20.000   .459E+00   .000E+00       -1.377   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .270E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.004     -1.500   .2117   20.000   .324E-15   .000E+00        -.903   .2506   20.000   .459E+00   .000E+00       -1.377   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .271E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.004     -1.500   .2117   20.000   .324E-15   .000E+00        -.903   .2506   20.000   .459E+00   .000E+00       -1.376   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .271E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.005     -1.500   .2117   20.000   .325E-15   .000E+00        -.903   .2506   20.000   .459E+00   .000E+00       -1.376   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .272E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.005     -1.500   .2117   20.000   .326E-15   .000E+00        -.903   .2506   20.000   .459E+00   .000E+00       -1.376   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .273E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.006     -1.500   .2117   20.000   .327E-15   .000E+00        -.904   .2506   20.000   .459E+00   .000E+00       -1.376   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .273E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.006     -1.500   .2117   20.000   .328E-15   .000E+00        -.904   .2506   20.000   .459E+00   .000E+00       -1.376   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .977E-01   .000E+00       -1.499   .2117   20.000   .274E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
      2.006     -1.500   .2117   20.000   .329E-15   .000E+00        -.904   .2506   20.000   .459E+00   .000E+00       -1.376   .2178   20.000   .104E-02   .000E+00       -1.447   .2141   20.000   .978E-01   .000E+00       -1.499   .2117   20.000   .275E-09   .000E+00        -.816   .2593   20.000   .174E+00   .000E+00
