


                               Node(280)                                           Node(331)                                           Node(443)                                           Node(517)

     time        hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb         hNew    theta    Temp       Conc       Sorb    
     22.963     -2.992   .3411   20.000   .154E-15   .000E+00      -29.733   .3209   20.000   .293E-11   .000E+00      -35.661   .2947   20.000   .143E-04   .000E+00      -12.634   .4054   20.000   .105E-01   .000E+00
     23.071     -2.990   .3411   20.000   .162E-15   .000E+00      -29.623   .3210   20.000   .311E-11   .000E+00      -32.841   .2966   20.000   .184E-04   .000E+00      -13.195   .4045   20.000   .104E-01   .000E+00
     23.214     -2.984   .3411   20.000   .173E-15   .000E+00      -29.379   .3212   20.000   .345E-11   .000E+00      -30.393   .2982   20.000   .250E-04   .000E+00      -13.727   .4038   20.000   .104E-01   .000E+00
     23.357     -2.975   .3411   20.000   .185E-15   .000E+00      -29.021   .3215   20.000   .398E-11   .000E+00      -28.692   .2995   20.000   .328E-04   .000E+00      -14.107   .4032   20.000   .103E-01   .000E+00
     23.500     -2.962   .3411   20.000   .200E-15   .000E+00      -28.547   .3220   20.000   .484E-11   .000E+00      -27.431   .3004   20.000   .417E-04   .000E+00      -14.411   .4028   20.000   .102E-01   .000E+00
     23.501     -2.962   .3411   20.000   .200E-15   .000E+00      -28.549   .3220   20.000   .485E-11   .000E+00      -27.343   .3004   20.000   .417E-04   .000E+00      -14.437   .4028   20.000   .102E-01   .000E+00
     23.502     -2.962   .3411   20.000   .200E-15   .000E+00      -28.545   .3220   20.000   .486E-11   .000E+00      -27.334   .3004   20.000   .418E-04   .000E+00      -14.438   .4028   20.000   .102E-01   .000E+00
     23.504     -2.961   .3411   20.000   .200E-15   .000E+00      -28.539   .3220   20.000   .487E-11   .000E+00      -27.322   .3005   20.000   .419E-04   .000E+00      -14.437   .4028   20.000   .102E-01   .000E+00
     23.506     -2.961   .3411   20.000   .200E-15   .000E+00      -28.531   .3220   20.000   .489E-11   .000E+00      -27.305   .3005   20.000   .421E-04   .000E+00      -14.431   .4028   20.000   .102E-01   .000E+00
     23.509     -2.961   .3411   20.000   .201E-15   .000E+00      -28.522   .3220   20.000   .491E-11   .000E+00      -27.284   .3005   20.000   .423E-04   .000E+00      -14.410   .4028   20.000   .102E-01   .000E+00
     23.513     -2.961   .3411   20.000   .201E-15   .000E+00      -28.509   .3220   20.000   .494E-11   .000E+00      -27.257   .3005   20.000   .425E-04   .000E+00      -14.357   .4029   20.000   .102E-01   .000E+00
     23.518     -2.960   .3411   20.000   .202E-15   .000E+00      -28.492   .3220   20.000   .498E-11   .000E+00      -27.222   .3005   20.000   .428E-04   .000E+00      -14.237   .4030   20.000   .102E-01   .000E+00
     23.524     -2.960   .3411   20.000   .202E-15   .000E+00      -28.471   .3221   20.000   .503E-11   .000E+00      -27.177   .3006   20.000   .433E-04   .000E+00      -13.991   .4034   20.000   .102E-01   .000E+00
     23.530     -2.959   .3411   20.000   .203E-15   .000E+00      -28.449   .3221   20.000   .508E-11   .000E+00      -27.132   .3006   20.000   .437E-04   .000E+00      -13.658   .4039   20.000   .102E-01   .000E+00
     23.536     -2.958   .3411   20.000   .204E-15   .000E+00      -28.426   .3221   20.000   .513E-11   .000E+00      -27.088   .3006   20.000   .441E-04   .000E+00      -13.241   .4045   20.000   .102E-01   .000E+00
     23.545     -2.957   .3411   20.000   .205E-15   .000E+00      -28.397   .3221   20.000   .521E-11   .000E+00      -27.031   .3007   20.000   .446E-04   .000E+00      -12.585   .4055   20.000   .102E-01   .000E+00
     23.553     -2.957   .3411   20.000   .206E-15   .000E+00      -28.367   .3221   20.000   .528E-11   .000E+00      -26.974   .3007   20.000   .452E-04   .000E+00      -11.842   .4066   20.000   .102E-01   .000E+00
     23.561     -2.956   .3411   20.000   .207E-15   .000E+00      -28.336   .3222   20.000   .536E-11   .000E+00      -26.917   .3008   20.000   .458E-04   .000E+00      -11.047   .4078   20.000   .102E-01   .000E+00
     23.569     -2.955   .3411   20.000   .208E-15   .000E+00      -28.306   .3222   20.000   .543E-11   .000E+00      -26.861   .3008   20.000   .463E-04   .000E+00      -10.237   .4091   20.000   .102E-01   .000E+00
     23.577     -2.954   .3411   20.000   .209E-15   .000E+00      -28.274   .3222   20.000   .552E-11   .000E+00      -26.803   .3008   20.000   .469E-04   .000E+00       -9.432   .4103   20.000   .102E-01   .000E+00
     23.585     -2.953   .3411   20.000   .210E-15   .000E+00      -28.243   .3223   20.000   .560E-11   .000E+00      -26.745   .3009   20.000   .475E-04   .000E+00       -8.657   .4116   20.000   .102E-01   .000E+00
     23.596     -2.952   .3411   20.000   .211E-15   .000E+00      -28.201   .3223   20.000   .571E-11   .000E+00      -26.667   .3009   20.000   .482E-04   .000E+00       -7.729   .4131   20.000   .101E-01   .000E+00
     23.606     -2.950   .3411   20.000   .212E-15   .000E+00      -28.158   .3223   20.000   .583E-11   .000E+00      -26.584   .3010   20.000   .490E-04   .000E+00       -6.901   .4144   20.000   .101E-01   .000E+00
     23.617     -2.949   .3411   20.000   .214E-15   .000E+00      -28.114   .3224   20.000   .595E-11   .000E+00      -26.495   .3011   20.000   .497E-04   .000E+00       -6.177   .4156   20.000   .101E-01   .000E+00
     23.628     -2.948   .3411   20.000   .215E-15   .000E+00      -28.070   .3224   20.000   .608E-11   .000E+00      -26.400   .3011   20.000   .505E-04   .000E+00       -5.554   .4167   20.000   .101E-01   .000E+00
     23.638     -2.946   .3411   20.000   .217E-15   .000E+00      -28.025   .3225   20.000   .621E-11   .000E+00      -26.294   .3012   20.000   .513E-04   .000E+00       -5.023   .4176   20.000   .101E-01   .000E+00
     23.649     -2.945   .3411   20.000   .218E-15   .000E+00      -27.979   .3225   20.000   .635E-11   .000E+00      -26.175   .3013   20.000   .521E-04   .000E+00       -4.571   .4184   20.000   .100E-01   .000E+00
     23.663     -2.943   .3411   20.000   .220E-15   .000E+00      -27.917   .3226   20.000   .655E-11   .000E+00      -25.988   .3014   20.000   .532E-04   .000E+00       -4.086   .4191   20.000   .100E-01   .000E+00
     23.677     -2.941   .3411   20.000   .222E-15   .000E+00      -27.854   .3226   20.000   .675E-11   .000E+00      -25.761   .3016   20.000   .544E-04   .000E+00       -3.712   .4198   20.000   .996E-02   .000E+00
     23.691     -2.939   .3411   20.000   .224E-15   .000E+00      -27.790   .3227   20.000   .696E-11   .000E+00      -25.480   .3018   20.000   .556E-04   .000E+00       -3.406   .4203   20.000   .992E-02   .000E+00
     23.705     -2.937   .3411   20.000   .226E-15   .000E+00      -27.724   .3227   20.000   .719E-11   .000E+00      -25.135   .3021   20.000   .569E-04   .000E+00       -3.159   .4207   20.000   .989E-02   .000E+00
     23.719     -2.935   .3411   20.000   .228E-15   .000E+00      -27.658   .3228   20.000   .743E-11   .000E+00      -24.716   .3024   20.000   .583E-04   .000E+00       -2.959   .4210   20.000   .985E-02   .000E+00
     23.733     -2.933   .3411   20.000   .230E-15   .000E+00      -27.590   .3229   20.000   .768E-11   .000E+00      -24.208   .3028   20.000   .598E-04   .000E+00       -2.799   .4213   20.000   .981E-02   .000E+00
     23.747     -2.930   .3411   20.000   .232E-15   .000E+00      -27.521   .3229   20.000   .795E-11   .000E+00      -23.603   .3033   20.000   .614E-04   .000E+00       -2.680   .4215   20.000   .976E-02   .000E+00
     23.765     -2.927   .3411   20.000   .235E-15   .000E+00      -27.430   .3230   20.000   .832E-11   .000E+00      -22.668   .3040   20.000   .637E-04   .000E+00       -2.548   .4217   20.000   .971E-02   .000E+00
     23.783     -2.924   .3411   20.000   .238E-15   .000E+00      -27.337   .3231   20.000   .871E-11   .000E+00      -21.549   .3050   20.000   .664E-04   .000E+00       -2.468   .4218   20.000   .965E-02   .000E+00
     23.801     -2.921   .3411   20.000   .241E-15   .000E+00      -27.242   .3232   20.000   .914E-11   .000E+00      -20.255   .3060   20.000   .694E-04   .000E+00       -2.407   .4219   20.000   .960E-02   .000E+00
     23.819     -2.918   .3411   20.000   .244E-15   .000E+00      -27.146   .3233   20.000   .960E-11   .000E+00      -18.836   .3072   20.000   .730E-04   .000E+00       -2.365   .4219   20.000   .954E-02   .000E+00
     23.838     -2.914   .3411   20.000   .248E-15   .000E+00      -27.047   .3234   20.000   .101E-10   .000E+00      -17.316   .3085   20.000   .771E-04   .000E+00       -2.334   .4220   20.000   .948E-02   .000E+00
     23.856     -2.911   .3411   20.000   .251E-15   .000E+00      -26.945   .3235   20.000   .106E-10   .000E+00      -15.724   .3099   20.000   .819E-04   .000E+00       -2.334   .4220   20.000   .942E-02   .000E+00
     23.880     -2.906   .3411   20.000   .256E-15   .000E+00      -26.804   .3236   20.000   .114E-10   .000E+00      -13.697   .3118   20.000   .895E-04   .000E+00       -2.308   .4221   20.000   .934E-02   .000E+00
     23.904     -2.901   .3411   20.000   .261E-15   .000E+00      -26.657   .3237   20.000   .123E-10   .000E+00      -11.759   .3136   20.000   .987E-04   .000E+00       -2.277   .4221   20.000   .925E-02   .000E+00
     23.928     -2.895   .3411   20.000   .266E-15   .000E+00      -26.500   .3239   20.000   .134E-10   .000E+00      -10.023   .3152   20.000   .109E-03   .000E+00       -2.273   .4221   20.000   .917E-02   .000E+00
     23.952     -2.889   .3411   20.000   .271E-15   .000E+00      -26.330   .3240   20.000   .146E-10   .000E+00       -8.553   .3166   20.000   .122E-03   .000E+00       -2.267   .4221   20.000   .908E-02   .000E+00
     23.976     -2.883   .3411   20.000   .277E-15   .000E+00      -26.144   .3242   20.000   .161E-10   .000E+00       -7.338   .3178   20.000   .136E-03   .000E+00       -2.263   .4221   20.000   .900E-02   .000E+00
     24.000     -2.877   .3411   20.000   .283E-15   .000E+00      -25.942   .3244   20.000   .179E-10   .000E+00       -6.353   .3187   20.000   .152E-03   .000E+00       -2.260   .4221   20.000   .891E-02   .000E+00
     24.024     -2.870   .3411   20.000   .290E-15   .000E+00      -25.715   .3246   20.000   .202E-10   .000E+00       -5.573   .3194   20.000   .169E-03   .000E+00       -2.260   .4221   20.000   .882E-02   .000E+00
     24.048     -2.862   .3411   20.000   .297E-15   .000E+00      -25.452   .3249   20.000   .233E-10   .000E+00       -4.920   .3201   20.000   .187E-03   .000E+00       -2.272   .4221   20.000   .873E-02   .000E+00
     24.078     -2.851   .3411   20.000   .306E-15   .000E+00      -25.041   .3253   20.000   .290E-10   .000E+00       -4.293   .3205   20.000   .213E-03   .000E+00       -2.300   .4221   20.000   .862E-02   .000E+00
     24.108     -2.839   .3412   20.000   .317E-15   .000E+00      -24.522   .3258   20.000   .383E-10   .000E+00       -3.922   .3209   20.000   .240E-03   .000E+00       -2.260   .4221   20.000   .850E-02   .000E+00
     24.138     -2.823   .3412   20.000   .328E-15   .000E+00      -23.869   .3264   20.000   .541E-10   .000E+00       -3.608   .3212   20.000   .269E-03   .000E+00       -2.251   .4222   20.000   .839E-02   .000E+00
     24.168     -2.802   .3412   20.000   .342E-15   .000E+00      -23.054   .3272   20.000   .820E-10   .000E+00       -3.366   .3214   20.000   .299E-03   .000E+00       -2.247   .4222   20.000   .827E-02   .000E+00
     24.198     -2.775   .3412   20.000   .359E-15   .000E+00      -22.073   .3282   20.000   .133E-09   .000E+00       -3.176   .3216   20.000   .331E-03   .000E+00       -2.246   .4222   20.000   .815E-02   .000E+00
     24.229     -2.738   .3412   20.000   .380E-15   .000E+00      -20.883   .3294   20.000   .224E-09   .000E+00       -3.032   .3218   20.000   .364E-03   .000E+00       -2.247   .4221   20.000   .803E-02   .000E+00
     24.267     -2.668   .3412   20.000   .421E-15   .000E+00      -19.049   .3313   20.000   .458E-09   .000E+00       -2.804   .3218   20.000   .409E-03   .000E+00       -2.313   .4222   20.000   .788E-02   .000E+00
     24.306     -2.566   .3413   20.000   .508E-15   .000E+00      -16.896   .3336   20.000   .931E-09   .000E+00       -2.680   .3220   20.000   .455E-03   .000E+00       -2.305   .4221   20.000   .773E-02   .000E+00
     24.345     -2.408   .3414   20.000   .756E-15   .000E+00      -14.567   .3361   20.000   .183E-08   .000E+00       -2.580   .3220   20.000   .504E-03   .000E+00       -2.311   .4221   20.000   .758E-02   .000E+00
     24.384     -2.162   .3415   20.000   .168E-14   .000E+00      -12.170   .3388   20.000   .347E-08   .000E+00       -2.558   .3220   20.000   .555E-03   .000E+00       -2.285   .4221   20.000   .742E-02   .000E+00
     24.422     -1.530   .3418   20.000   .612E-14   .000E+00       -9.803   .3415   20.000   .623E-08   .000E+00       -2.501   .3221   20.000   .607E-03   .000E+00       -2.306   .4221   20.000   .727E-02   .000E+00
     24.461      -.852   .3422   20.000   .262E-13   .000E+00       -8.395   .3432   20.000   .103E-07   .000E+00       -2.487   .3222   20.000   .661E-03   .000E+00       -2.297   .4221   20.000   .712E-02   .000E+00
     24.481      -.359   .3424   20.000   .541E-13   .000E+00       -6.876   .3449   20.000   .129E-07   .000E+00       -2.485   .3222   20.000   .689E-03   .000E+00       -2.292   .4221   20.000   .705E-02   .000E+00
     24.500       .017   .3425   20.000   .137E-12   .000E+00       -4.661   .3475   20.000   .160E-07   .000E+00       -2.479   .3222   20.000   .717E-03   .000E+00       -2.291   .4221   20.000   .697E-02   .000E+00
     24.501       .034   .3425   20.000   .141E-12   .000E+00       -4.588   .3476   20.000   .161E-07   .000E+00       -2.480   .3222   20.000   .718E-03   .000E+00       -2.293   .4221   20.000   .697E-02   .000E+00
     24.502       .047   .3425   20.000   .148E-12   .000E+00       -4.476   .3477   20.000   .163E-07   .000E+00       -2.480   .3222   20.000   .719E-03   .000E+00       -2.298   .4221   20.000   .697E-02   .000E+00
     24.503       .068   .3425   20.000   .156E-12   .000E+00       -4.326   .3479   20.000   .165E-07   .000E+00       -2.480   .3222   20.000   .721E-03   .000E+00       -2.313   .4221   20.000   .696E-02   .000E+00
     24.504       .096   .3425   20.000   .166E-12   .000E+00       -4.128   .3481   20.000   .168E-07   .000E+00       -2.479   .3222   20.000   .723E-03   .000E+00       -2.346   .4220   20.000   .696E-02   .000E+00
     24.506       .131   .3425   20.000   .181E-12   .000E+00       -3.863   .3484   20.000   .171E-07   .000E+00       -2.479   .3222   20.000   .726E-03   .000E+00       -2.406   .4219   20.000   .695E-02   .000E+00
     24.509       .181   .3425   20.000   .201E-12   .000E+00       -3.499   .3488   20.000   .176E-07   .000E+00       -2.479   .3222   20.000   .730E-03   .000E+00       -2.506   .4218   20.000   .694E-02   .000E+00
     24.512       .255   .3425   20.000   .230E-12   .000E+00       -2.967   .3493   20.000   .183E-07   .000E+00       -2.481   .3222   20.000   .735E-03   .000E+00       -2.657   .4215   20.000   .693E-02   .000E+00
     24.517       .452   .3425   20.000   .273E-12   .000E+00       -1.676   .3507   20.000   .193E-07   .000E+00       -2.486   .3222   20.000   .741E-03   .000E+00       -2.865   .4212   20.000   .692E-02   .000E+00
     24.521       .790   .3425   20.000   .330E-12   .000E+00        -.487   .3519   20.000   .204E-07   .000E+00       -2.499   .3222   20.000   .748E-03   .000E+00       -3.076   .4208   20.000   .691E-02   .000E+00
     24.525       .931   .3425   20.000   .409E-12   .000E+00        1.741   .3522   20.000   .219E-07   .000E+00       -2.519   .3222   20.000   .754E-03   .000E+00       -3.277   .4205   20.000   .690E-02   .000E+00
     24.530      1.016   .3425   20.000   .505E-12   .000E+00        2.591   .3522   20.000   .234E-07   .000E+00       -2.549   .3221   20.000   .760E-03   .000E+00       -3.466   .4202   20.000   .689E-02   .000E+00
     24.534      1.115   .3425   20.000   .619E-12   .000E+00        3.230   .3522   20.000   .247E-07   .000E+00       -2.586   .3221   20.000   .767E-03   .000E+00       -3.643   .4199   20.000   .688E-02   .000E+00
     24.539      1.206   .3425   20.000   .752E-12   .000E+00        3.941   .3522   20.000   .257E-07   .000E+00       -2.630   .3221   20.000   .773E-03   .000E+00       -3.809   .4196   20.000   .687E-02   .000E+00
     24.543      1.289   .3425   20.000   .906E-12   .000E+00        4.582   .3522   20.000   .266E-07   .000E+00       -2.681   .3220   20.000   .779E-03   .000E+00       -3.964   .4193   20.000   .686E-02   .000E+00
     24.547      1.376   .3425   20.000   .108E-11   .000E+00        5.376   .3522   20.000   .274E-07   .000E+00       -2.743   .3220   20.000   .785E-03   .000E+00       -4.111   .4191   20.000   .685E-02   .000E+00
     24.552      1.494   .3425   20.000   .129E-11   .000E+00        6.230   .3522   20.000   .282E-07   .000E+00       -2.809   .3219   20.000   .791E-03   .000E+00       -4.248   .4189   20.000   .684E-02   .000E+00
     24.556      1.690   .3425   20.000   .153E-11   .000E+00        7.560   .3522   20.000   .291E-07   .000E+00       -2.880   .3218   20.000   .797E-03   .000E+00       -4.377   .4186   20.000   .684E-02   .000E+00
