

  TLevel   Time         dt      Iter  ItCum
   630  .34023E+04  .54976E+00    3   1267
   631  .34029E+04  .68719E+00    3   1270
   632  .34040E+04  .10308E+01    3   1273
   633  .34050E+04  .10308E+01    3   1276
   634  .34063E+04  .12500E+01    3   1279
   635  .34075E+04  .12500E+01    3   1282
   636  .34100E+04  .25000E+01    3   1285
   637  .34125E+04  .25000E+01    3   1288
   638  .34150E+04  .25000E+01    3   1291
   639  .34175E+04  .25000E+01    3   1294
   640  .34200E+04  .25000E+01    3   1297
   641  .34250E+04  .50000E+01    3   1300
   642  .34300E+04  .50000E+01    3   1303
   643  .34350E+04  .50000E+01    3   1306
   644  .34400E+04  .50000E+01    3   1309
   645  .34450E+04  .50000E+01    3   1312
   646  .34500E+04  .50000E+01    3   1315
   647  .34550E+04  .50000E+01    3   1318
   648  .34600E+04  .50000E+01    3   1321
   649  .34650E+04  .50000E+01    3   1324
   650  .34700E+04  .50000E+01    3   1327
   651  .34750E+04  .50000E+01    3   1330
   652  .34800E+04  .50000E+01    3   1333
