 Welcome to HYDRUS-2D                                                    
 
 Program HYDRUS2
 Date:  23. 2.    Time:  13:52:18
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mmol 


 Time:     10.0000

    i    n    x      z    Code     Q          v           h       th       Temp     Conc
                                 [V/T]      [L/T]        [L]     [-]        [C]    [M/L3]

   12   33    2.0   -4.8   -2   .000E+00   .000E+00         .0   .423     20.00  .738E-01
   13   34    2.0   -4.6   -2   .000E+00   .000E+00         .0   .424     20.00  .717E-01
   14   35    1.9   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .697E-01
   15   36    1.9   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .677E-01
   16   37    1.9   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .656E-01
   17   38    1.9   -4.1   -2   .000E+00   .000E+00         .0   .427     20.00  .638E-01
   18   39    1.9   -4.0   -2   .000E+00   .000E+00         .0   .428     20.00  .619E-01
   19   40    1.8   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .601E-01
   20   41    1.8   -3.8   -2   .000E+00   .000E+00         .0   .429     20.00  .582E-01
   21   42    1.8   -3.7   -2   .000E+00   .000E+00         .0   .429     20.00  .564E-01
   22   43    1.7   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .546E-01
   23   44    1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .528E-01
   24   45    1.6   -3.3   -2   .000E+00   .000E+00         .0   .430     20.00  .511E-01
   25   46    1.6   -3.2    2  -.910E-04   .760E-03         .0   .430     20.00  .494E-01
   26   47    1.5   -3.1   -2   .000E+00   .000E+00         .0   .430     20.00  .477E-01
   27   48    1.4   -3.0   -2   .000E+00   .000E+00         .0   .430     20.00  .461E-01
   28   49    1.4   -2.9    2  -.200E-03   .169E-02         .0   .430     20.00  .445E-01
   29   50    1.3   -2.9    2  -.110E-02   .929E-02         .0   .430     20.00  .428E-01
   30   51    1.2   -2.8    2  -.100E-02   .840E-02         .0   .430     20.00  .413E-01
   31   52    1.1   -2.7    2  -.123E-02   .102E-01         .0   .430     20.00  .398E-01
   32   53    1.0   -2.7    2  -.136E-02   .112E-01         .0   .430     20.00  .385E-01
   33   54     .9   -2.6    2  -.138E-02   .113E-01         .0   .430     20.00  .372E-01
   34   55     .8   -2.5    2  -.187E-02   .151E-01         .0   .430     20.00  .361E-01
   35   56     .6   -2.5    2  -.182E-02   .146E-01         .0   .430     20.00  .351E-01
   36   57     .5   -2.5    2  -.239E-02   .191E-01         .0   .430     20.00  .342E-01
   37   58     .4   -2.4    2  -.194E-02   .155E-01         .0   .430     20.00  .336E-01
   38   59     .3   -2.4    2  -.205E-02   .163E-01         .0   .430     20.00  .331E-01
   39   60     .2   -2.4    2  -.229E-02   .183E-01         .0   .430     20.00  .328E-01
   40   61     .0   -2.4    2  -.216E-02   .173E-01         .0   .430     20.00  .327E-01
   41   62    -.1   -2.4    2  -.211E-02   .171E-01         .0   .430     20.00  .327E-01
   42   63    -.2   -2.4    2  -.214E-02   .174E-01         .0   .430     20.00  .329E-01
   43   64    -.3   -2.4    2  -.196E-02   .160E-01         .0   .430     20.00  .333E-01
   44   65    -.5   -2.4    2  -.178E-02   .146E-01         .0   .430     20.00  .339E-01
   45   66    -.6   -2.5    2  -.201E-02   .166E-01         .0   .430     20.00  .346E-01
   46   67    -.7   -2.5    2  -.176E-02   .146E-01         .0   .430     20.00  .354E-01
   47   68    -.8   -2.6    2  -.189E-02   .157E-01         .0   .430     20.00  .364E-01
   48   69    -.9   -2.6    2  -.135E-02   .112E-01         .0   .430     20.00  .375E-01
   49   70   -1.0   -2.7    2  -.114E-02   .947E-02         .0   .430     20.00  .388E-01
   50   71   -1.1   -2.7    2  -.142E-02   .118E-01         .0   .430     20.00  .401E-01
   51   72   -1.2   -2.8    2  -.919E-03   .756E-02         .0   .430     20.00  .416E-01
   52   73   -1.3   -2.9    2  -.564E-03   .461E-02         .0   .430     20.00  .431E-01
   53   74   -1.4   -3.0    2  -.104E-02   .843E-02         .0   .430     20.00  .447E-01
   54   75   -1.5   -3.1    2  -.522E-03   .422E-02         .0   .430     20.00  .464E-01
   55   76   -1.6   -3.2    2  -.285E-03   .230E-02         .0   .430     20.00  .481E-01
   56   77   -1.6   -3.3    2  -.338E-03   .273E-02         .0   .430     20.00  .498E-01
   57   78   -1.7   -3.4   -2   .000E+00   .000E+00         .0   .430     20.00  .516E-01
   58   79   -1.7   -3.5   -2   .000E+00   .000E+00         .0   .430     20.00  .534E-01
   59   80   -1.8   -3.6   -2   .000E+00   .000E+00         .0   .430     20.00  .553E-01
   60   81   -1.8   -3.7   -2   .000E+00   .000E+00         .0   .430     20.00  .571E-01
   61   82   -1.9   -3.8   -2   .000E+00   .000E+00         .0   .430     20.00  .588E-01
   62   83   -1.9   -3.9   -2   .000E+00   .000E+00         .0   .429     20.00  .608E-01
   63   84   -2.0   -4.1   -2   .000E+00   .000E+00         .0   .429     20.00  .626E-01
   64   85   -2.0   -4.2   -2   .000E+00   .000E+00         .0   .428     20.00  .646E-01
   65   86   -2.0   -4.3   -2   .000E+00   .000E+00         .0   .427     20.00  .665E-01
   66   87   -2.0   -4.4   -2   .000E+00   .000E+00         .0   .426     20.00  .683E-01
   67   88   -2.0   -4.5   -2   .000E+00   .000E+00         .0   .425     20.00  .704E-01
   68   89   -2.0   -4.6   -2   .000E+00   .000E+00         .0   .423     20.00  .725E-01
   69   90   -2.1   -4.8   -2   .000E+00   .000E+00         .0   .422     20.00  .745E-01
   70   91   -2.1   -4.9   -2   .000E+00   .000E+00        -.1   .420     20.00  .765E-01
   71   92   -2.1   -5.0   -2   .000E+00   .000E+00        -.1   .418     20.00  .787E-01
   72   93   -2.1   -5.1   -2   .000E+00   .000E+00        -.1   .417     20.00  .809E-01
   73   94   -2.0   -5.3   -2   .000E+00   .000E+00        -.1   .415     20.00  .830E-01
   74   95   -2.0   -5.4   -2   .000E+00   .000E+00        -.1   .413     20.00  .852E-01
   75   96   -2.0   -5.5   -2   .000E+00   .000E+00        -.1   .411     20.00  .874E-01
   76   97   -2.0   -5.6   -2   .000E+00   .000E+00        -.1   .409     20.00  .895E-01
   77   98   -2.0   -5.8   -2   .000E+00   .000E+00        -.1   .408     20.00  .915E-01
   78   99   -2.0   -5.9   -2   .000E+00   .000E+00        -.1   .405     20.00  .934E-01
   79  100   -5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .110E-02
   80  134   -5.0  -10.0   -6  -.659E-02   .263E-01        -.2   .384     20.00  .277E-01
   81  135   -4.5  -10.0   -6  -.135E-01   .269E-01        -.2   .385     20.00  .295E-01
   82  136   -4.0  -10.0   -6  -.142E-01   .284E-01        -.2   .387     20.00  .365E-01
   83  137   -3.5  -10.0   -6  -.152E-01   .304E-01        -.2   .389     20.00  .527E-01
   84  138   -3.0  -10.0   -6  -.155E-01   .309E-01        -.2   .390     20.00  .710E-01
   85  139   -2.5  -10.0   -6  -.139E-01   .278E-01        -.2   .386     20.00  .793E-01
   86  140   -2.0  -10.0   -6  -.105E-01   .211E-01        -.2   .377     20.00  .691E-01
   87  141   -1.5  -10.0   -6  -.662E-02   .132E-01        -.3   .360     20.00  .400E-01
   88  142   -1.0  -10.0   -6  -.355E-02   .710E-02        -.3   .338     20.00  .122E-01
   89  143    -.5  -10.0   -6  -.181E-02   .363E-02        -.4   .314     20.00  .649E-03
   90  144     .0  -10.0   -6  -.129E-02   .257E-02        -.5   .302     20.00 -.257E-04
   91  145     .5  -10.0   -6  -.194E-02   .387E-02        -.4   .316     20.00  .123E-02
   92  146    1.0  -10.0   -6  -.382E-02   .763E-02        -.3   .340     20.00  .141E-01
   93  147    1.5  -10.0   -6  -.703E-02   .141E-01        -.2   .362     20.00  .453E-01
   94  148    2.0  -10.0   -6  -.110E-01   .221E-01        -.2   .378     20.00  .724E-01
   95  149    2.5  -10.0   -6  -.143E-01   .286E-01        -.2   .387     20.00  .805E-01
   96  150    3.0  -10.0   -6  -.156E-01   .312E-01        -.2   .390     20.00  .702E-01
   97  151    3.5  -10.0   -6  -.152E-01   .303E-01        -.2   .389     20.00  .509E-01
   98  152    4.0  -10.0   -6  -.141E-01   .282E-01        -.2   .387     20.00  .352E-01
   99  153    4.5  -10.0   -6  -.134E-01   .267E-01        -.2   .385     20.00  .289E-01
  100  154    5.0  -10.0   -6  -.655E-02   .262E-01        -.2   .384     20.00  .275E-01
  101  188    5.0    1.0   -1   .205E-02  -.250E-01        -.2   .383     20.00  .110E-02
  102  189    4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  103  190    4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  104  191    4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  105  192    4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  106  193    4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  107  194    4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  108  195    3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  109  196    3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  110  197    3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  111  198    3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  112  199    3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  113  200    3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  114  201    2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  115  202    2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  116  203    2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  117  204    2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  118  205    2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  119  206    2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  120  207    1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  121  208    1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  122  209    1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  123  210    1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  124  211    1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  125  212    1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  126  213     .9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  127  214     .7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  128  215     .6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  129  216     .4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  130  217     .2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  131  218     .1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  132  219    -.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  133  220    -.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  134  221    -.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  135  222    -.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  136  223    -.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  137  224    -.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  138  225   -1.1    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  139  226   -1.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  140  227   -1.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  141  228   -1.6    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  142  229   -1.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  143  230   -1.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  144  231   -2.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  145  232   -2.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  146  233   -2.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  147  234   -2.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  148  235   -2.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  149  236   -2.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  150  237   -3.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  151  238   -3.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  152  239   -3.4    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  153  240   -3.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  154  241   -3.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  155  242   -3.9    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  156  243   -4.0    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  157  244   -4.2    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  158  245   -4.3    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  159  246   -4.5    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
  160  247   -4.7    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .111E-02
  161  248   -4.8    1.0   -1   .410E-02  -.250E-01        -.2   .383     20.00  .110E-02
