 Water flow to a stream - 3                                              
 
 Program HYDRUS2
 Date:  17. 2.    Time:  12:42:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = cm   , T = days , M = mmol 
 All cumulative fluxes (CumQ) are positive out of the region

       Time     CumQAP      CumQRP     CumQA      CumQR     CumQ3       CumQ1      CumQS      CumQ5       CumQ6 ....
        [T]       [V]         [V]       [V]        [V]       [V]         [V]        [V]        [V]         [V]

       54.8387   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.191E+05   .692E+04   .000E+00   .000E+00
       55.3764   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.192E+05   .700E+04   .000E+00   .000E+00
       55.9140   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.193E+05   .709E+04   .000E+00   .000E+00
       56.4516   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.194E+05   .717E+04   .000E+00   .000E+00
       56.9893   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.195E+05   .726E+04   .000E+00   .000E+00
       57.5269   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.195E+05   .734E+04   .000E+00   .000E+00
       58.0645   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.196E+05   .743E+04   .000E+00   .000E+00
       58.6022   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.197E+05   .751E+04   .000E+00   .000E+00
       59.1398   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.198E+05   .760E+04   .000E+00   .000E+00
       59.6774   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.199E+05   .768E+04   .000E+00   .000E+00
       60.2151   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.200E+05   .777E+04   .000E+00   .000E+00
       60.7527   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.200E+05   .785E+04   .000E+00   .000E+00
       61.2904   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.201E+05   .794E+04   .000E+00   .000E+00
       61.8280   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.202E+05   .802E+04   .000E+00   .000E+00
       62.3656   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.203E+05   .811E+04   .000E+00   .000E+00
       62.9033   .000E+00   .000E+00   .000E+00   .000E+00   .000E+00  -.204E+05   .819E+04   .000E+00   .000E+00
